ID,Zone,Village,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
1128,1,376,batt_tim376,0.6516841552475172,0.0,0.6516841552475172
1131,1,377,batt_tim377,0.7364857719209768,0.0,0.7364857719209768
1134,1,378,batt_tim378,1.0849118706490557,0.0,1.0849118706490557
1137,1,379,batt_tim379,1.0472423227216876,0.0,1.0472423227216876
1140,1,380,batt_tim380,0.7647101398994464,0.0,0.7647101398994464
1143,1,381,batt_tim381,0.3390444534328797,0.0,0.3390444534328797
1146,1,382,batt_tim382,0.9605882588040207,0.0,0.9605882588040207
1149,1,383,batt_tim383,0.5782484722671672,0.0,0.5782484722671672
1152,1,384,batt_tim384,0.977558831686908,0.0,0.977558831686908
1155,1,385,batt_tim385,0.23167295889342757,0.0,0.23167295889342757
1158,1,386,batt_tim386,0.28630541655196046,0.0,0.28630541655196046
1161,1,387,batt_tim387,1.2506393559376419,0.0,1.2506393559376419
1164,1,388,batt_tim388,0.4030827574438773,0.0,0.4030827574438773
1167,1,389,batt_tim389,0.26181933828052806,0.0,0.26181933828052806
1170,1,390,batt_tim390,0.39366632765614484,0.0,0.39366632765614484
1173,1,391,batt_tim391,0.5669518901449767,0.0,0.5669518901449767
1176,1,392,batt_tim392,0.6202877499406154,0.0,0.6202877499406154
1179,1,393,batt_tim393,0.7798134905191695,0.0,0.7798134905191695
1182,1,394,batt_tim394,0.1867679164975094,0.0,0.1867679164975094
1185,1,395,batt_tim395,0.41389707121727776,0.0,0.41389707121727776
1188,1,396,batt_tim396,0.6002783682709985,0.0,0.6002783682709985
1191,1,397,batt_tim397,0.3993219185055771,0.0,0.3993219185055771
1194,1,398,batt_tim398,0.5292588467510106,0.0,0.5292588467510106
1197,1,399,batt_tim399,0.6893925677623284,0.0,0.6893925677623284
1200,1,400,batt_tim400,0.6027516220224459,0.0,0.6027516220224459
1203,1,401,batt_tim401,0.6517179097174338,0.0,0.6517179097174338
1206,1,402,batt_tim402,0.4162510199083147,0.0,0.4162510199083147
1209,1,403,batt_tim403,0.7891912154606869,0.0,0.7891912154606869
1212,1,404,batt_tim404,1.3297811135136872,0.0,1.3297811135136872
1215,1,405,batt_tim405,1.226169097283265,0.0,1.226169097283265
1218,1,406,batt_tim406,0.7572065456936506,0.0,0.7572065456936506
1221,1,407,batt_tim407,1.24694161268977,0.0,1.24694161268977
1224,1,408,batt_tim408,1.0001910139111394,0.0,1.0001910139111394
1227,1,409,batt_tim409,0.36163036295198864,0.0,0.36163036295198864
1230,1,410,batt_tim410,0.465247191483343,0.0,0.465247191483343
1233,1,411,batt_tim411,0.970017767701541,0.0,0.970017767701541
1236,1,412,batt_tim412,0.8984205761239767,0.0,0.8984205761239767
