ID,Resource,Zone,Village,technology,Total_MW,Start_MW,Change_in_MW,Electricity_GWh
372,batt_kup124,1,124,battery,0.21425284578320575,0.0,0.21425284578320575,0.0440784732577978
373,pltd_kup125,1,125,diesel,0.009503180800004287,0.1953,-0.18579681919999572,0.0036788269840307766
374,plts_kup125,1,125,solar,0.5100578367190498,0.0,0.5100578367190498,0.12818032006739027
375,batt_kup125,1,125,battery,0.29852800124305745,0.0,0.29852800124305745,0.06141649251256483
376,pltd_kup126,1,126,diesel,0.00728498528002454,0.1497,-0.14241501471997545,0.0028201444544357556
377,plts_kup126,1,126,solar,0.3941219246646314,0.0,0.3941219246646314,0.09825807322390305
378,batt_kup126,1,126,battery,0.22884187726601918,0.0,0.22884187726601918,0.04707987961297606
379,pltd_kup127,1,127,diesel,0.012575607359992868,0.2585,-0.24592439264000715,0.004868353772830141
380,plts_kup127,1,127,solar,0.6827222540204375,0.0,0.6827222540204375,0.1696270526880289
381,batt_kup127,1,127,battery,0.3950663839563602,0.0,0.3950663839563602,0.08127746363332226
382,pltd_kup128,1,128,diesel,0.01086672981332612,0.2234,-0.21253327018667387,0.004206817630427412
383,plts_kup128,1,128,solar,0.5762704966854489,0.0,0.5762704966854489,0.14657916056885026
384,batt_kup128,1,128,battery,0.34139540908985155,0.0,0.34139540908985155,0.07023568927523284
385,pltd_kup129,1,129,diesel,0.009458297386676542,0.1944,-0.18494170261332343,0.003661465225634479
386,plts_kup129,1,129,solar,0.5171268560712019,0.0,0.5171268560712019,0.12757423230358292
387,batt_kup129,1,129,battery,0.2971281296290774,0.0,0.2971281296290774,0.06112849872875522
388,pltd_kup130,1,130,diesel,0.007584486613352852,0.1559,-0.14831551338664717,0.0029361240944328366
389,plts_kup130,1,130,solar,0.4047924881586072,0.0,0.4047924881586072,0.10230190970407071
390,batt_kup130,1,130,battery,0.2382646009962402,0.0,0.2382646009962402,0.04901845587930049
391,pltd_kup131,1,131,diesel,0.00878353333334115,0.1805,-0.17171646666665885,0.0034002220000302133
392,plts_kup131,1,131,solar,0.46691301109571204,0.0,0.46691301109571204,0.11847670497626833
393,batt_kup131,1,131,battery,0.27594882051410236,0.0,0.27594882051410236,0.05677125493194197
394,pltd_kup132,1,132,diesel,0.007164879040031282,0.1473,-0.14013512095996872,0.002773674299240089
395,plts_kup132,1,132,solar,0.3948549607737058,0.0,0.3948549607737058,0.09664117746756266
396,batt_kup132,1,132,battery,0.2250895702583394,0.0,0.2250895702583394,0.0463079313400328
397,pltd_kup133,1,133,diesel,0.005966047786691144,0.1226,-0.11663395221330886,0.0023095150176338252
398,plts_kup133,1,133,solar,0.3118015214862383,0.0,0.3118015214862383,0.08046649626980243
399,batt_kup133,1,133,battery,0.18740615490696444,0.0,0.18740615490696444,0.038555268386023356
400,pltd_kup134,1,134,diesel,0.009323134293334066,0.1916,-0.18227686570666593,0.0036092001008279783
401,plts_kup134,1,134,solar,0.4904018546396451,0.0,0.4904018546396451,0.1257549786453393
402,batt_kup134,1,134,battery,0.2928997870651825,0.0,0.2928997870651825,0.06025860901798908
403,pltd_kup135,1,135,diesel,0.013834881493311439,0.2844,-0.2705651185066886,0.0053557015568224346
404,plts_kup135,1,135,solar,0.7187541959978265,0.0,0.7187541959978265,0.1866096720003248
405,batt_kup135,1,135,battery,0.43461176061026235,0.0,0.43461176061026235,0.0894131700701601
406,pltd_kup136,1,136,diesel,0.006745091946684969,0.1386,-0.13185490805331504,0.0026111636544313087
407,plts_kup136,1,136,solar,0.35162030916914033,0.0,0.35162030916914033,0.09097981722620728
408,batt_kup136,1,136,battery,0.2118919447568216,0.0,0.2118919447568216,0.043592762321482015
409,pltd_kup137,1,137,diesel,0.002982905920081155,0.0613,-0.05831709407991884,0.0011547521216571028
410,plts_kup137,1,137,solar,0.1609048494501374,0.0,0.1609048494501374,0.040233348030129915
411,batt_kup137,1,137,battery,0.09370499987542759,0.0,0.09370499987542759,0.019278039253123026
412,pltd_kup138,1,138,diesel,0.002878051520105607,0.0591,-0.056221948479894396,0.0011141814096731497
413,plts_kup138,1,138,solar,0.16339909226433755,0.0,0.16339909226433755,0.0388181797413105
414,batt_kup138,1,138,battery,0.09041243262925336,0.0,0.09041243262925336,0.018600632707029812
415,pltd_kup139,1,139,diesel,0.010027535146670563,0.2061,-0.19607246485332944,0.003881878190432259
416,plts_kup139,1,139,solar,0.5442437708021111,0.0,0.5442437708021111,0.1352572149793838
417,batt_kup139,1,139,battery,0.31502593183258326,0.0,0.31502593183258326,0.06481065084205405
418,pltd_kup140,1,140,diesel,0.0019334484267263326,0.0397,-0.03776655157327367,0.0007484800848516182
419,plts_kup140,1,140,solar,0.1072620757543204,0.0,0.1072620757543204,0.02608111309620191
420,batt_kup140,1,140,battery,0.0607456615192316,0.0,0.0607456615192316,0.012497278841477194
421,pltd_kup141,1,141,diesel,0.004316813120143205,0.0887,-0.0843831868798568,0.0016710903777180756
422,plts_kup141,1,141,solar,0.25622504375017874,0.0,0.25622504375017874,0.05822750988641802
423,batt_kup141,1,141,battery,0.13562039433232312,0.0,0.13562039433232312,0.02790132948679718
424,pltd_kup142,1,142,diesel,0.005920574613939543,0.1217,-0.11577942538606045,0.002292000334913065
