ID,Resource,Zone,Village,technology,Total_MW,Start_MW,Change_in_MW,Electricity_GWh
852,batt_kup284,1,284,battery,0.07590189862985992,0.0,0.07590189862985992,0.02073087214443904
853,pltd_kup285,1,285,diesel,0.006779753280000018,0.1697,-0.16292024671999997,0.0021099840943999987
854,plts_kup285,1,285,solar,0.4628582546968898,0.0,0.4628582546968898,0.11267148245886804
855,batt_kup285,1,285,battery,0.19913398550622244,0.0,0.19913398550622244,0.0543940753820708
856,pltd_kup286,1,286,diesel,0.009166462080000007,0.2295,-0.22033353792,0.0028526885183999917
857,plts_kup286,1,286,solar,0.6207552341192882,0.0,0.6207552341192882,0.15234184240385837
858,batt_kup286,1,286,battery,0.26928427157210033,0.0,0.26928427157210033,0.07354486929036105
859,pltd_kup287,1,287,diesel,0.002362384853333323,0.0591,-0.05673761514666668,0.0007351664096000001
860,plts_kup287,1,287,solar,0.1590463367762676,0.0,0.1590463367762676,0.03926143610764966
861,batt_kup287,1,287,battery,0.0693952767642916,0.0,0.0693952767642916,0.018954629402344488
